# Img   rel_time   rel_X   rel_Y   rel_Z   roll   pitch   yaw
2371    1662.978   -47261.36    1779.083    2993.562   -4.680176    4.075928    161.4221   
2372    1663.028   -47259.87    1774.348    2993.625    -4.65271    4.070435    161.4056   
2373    1663.078   -47257.61    1767.357    2993.625   -4.614258    4.064941    161.3892   
2374    1663.128   -47255.34    1760.375    2993.625   -4.581299    4.064941    161.3727   
2375    1663.178   -47253.82    1755.723    2993.625    -4.54834    4.059448    161.3562   
2377    1663.228   -47251.55    1748.741    2993.594   -4.509888    4.053955    161.3397   
2378    1663.253   -47250.79    1746.411    2993.594   -4.498901    4.053955    161.3342   
2379    1663.303   -47249.27     1741.75    2993.594   -4.465942    4.048462    161.3177   
2380    1663.353   -47246.99    1734.767    2993.594    -4.42749    4.042969    161.3013   
2381    1663.403   -47245.47    1730.116    2993.594   -4.394531    4.037476    161.2848   
2382    1663.453   -47243.19    1723.133    2993.562   -4.361572    4.031982    161.2683   
2383    1663.503   -47241.67    1718.482    2993.562    -4.32312    4.031982    161.2518   
2384    1663.553   -47239.38    1711.499    2993.562   -4.290161    4.026489    161.2408   
2386    1663.603   -47237.85    1706.847    2993.562   -4.251709    4.026489    161.2244   
2387    1663.628   -47236.32    1702.195    2993.562   -4.235229    4.020996    161.2189   
2388    1663.678    -47234.8    1697.534    2993.531   -4.202271    4.020996    161.2024   
2389    1663.728    -47232.5    1690.561    2993.531   -4.163818    4.015503    161.1859   
2390    1663.778   -47230.97    1685.909    2993.531   -4.130859    4.015503    161.1694   
2391    1663.828   -47228.67    1678.926    2993.531   -4.092407     4.01001     161.153   
2392    1663.878   -47227.14    1674.274      2993.5   -4.059448     4.01001     161.142   
2393    1663.928   -47224.83    1667.291      2993.5   -4.026489    4.004517    161.1255   
2395    1663.978    -47223.3    1662.639      2993.5   -3.988037    4.004517     161.109   
2396    1664.003   -47222.53    1660.318    2993.469   -3.971558    3.999023    161.1035   
2397    1664.053   -47220.28    1653.318    2993.469   -3.944092    3.999023     161.087   
2398    1664.103   -47218.74    1648.665    2993.469   -3.911133     3.99353     161.076   
2399    1664.153   -47216.43    1641.682    2993.438   -3.878174    3.988037    161.0596   
2400    1664.203   -47214.89     1637.03    2993.438   -3.850708    3.988037    161.0431   
2401    1664.253   -47212.57    1630.056    2993.406   -3.823242    3.982544    161.0266   
2402    1664.303   -47211.03    1625.404    2993.406   -3.790283    3.977051    161.0156   
2404    1664.353   -47208.71     1618.43    2993.406   -3.762817    3.971558    160.9991   
2405    1664.378   -47207.93    1616.099    2993.406   -3.746338    3.971558    160.9937   
2406    1664.428   -47205.62    1609.125    2993.375   -3.718872    3.966064    160.9772   
2407    1664.478   -47204.07    1604.473    2993.375   -3.691406    3.960571    160.9607   
2408    1664.528   -47201.74    1597.498    2993.344   -3.658447    3.955078    160.9497   
2409    1664.578   -47200.19    1592.846    2993.344   -3.636475    3.955078    160.9332   
2410    1664.628   -47197.86    1585.872    2993.312   -3.609009    3.949585    160.9222   
2411    1664.678   -47196.31    1581.219    2993.312   -3.581543    3.949585    160.9058   
2413    1664.728   -47193.98    1574.245    2993.281   -3.554077    3.944092    160.8948   
2414    1664.753    -47193.2    1571.923    2993.281   -3.537598    3.944092    160.8838   
2415    1664.803   -47191.65    1567.271    2993.281   -3.515625    3.944092    160.8728   
2416    1664.853   -47189.31    1560.296     2993.25   -3.488159    3.938599    160.8563   
2417    1664.903   -47187.75    1555.644     2993.25   -3.460693    3.933105    160.8453   
2418    1664.953   -47185.41    1548.669    2993.219   -3.438721    3.933105    160.8289   
2419    1665.003   -47183.85    1544.026    2993.219   -3.411255    3.927612    160.8179   
2420    1665.053   -47181.53    1537.033    2993.188   -3.383789    3.927612    160.8014   
2422    1665.103   -47179.97     1532.39    2993.188   -3.356323    3.927612    160.7904   
2423    1665.128   -47178.41    1527.737    2993.156   -3.345337    3.922119    160.7794   
2424    1665.178   -47176.85    1523.093    2993.156   -3.317871    3.922119    160.7684   
2425    1665.228    -47174.5    1516.118    2993.125   -3.290405    3.916626    160.7574   
2426    1665.278   -47172.93    1511.466    2993.125   -3.262939    3.916626    160.7465   
2427    1665.328   -47170.58    1504.491    2993.094   -3.235474    3.911133      160.73   
2428    1665.378   -47169.01    1499.847    2993.094   -3.208008     3.90564     160.719   
2429    1665.428   -47166.66    1492.872    2993.062   -3.180542     3.90564    160.7025   
2431    1665.478   -47165.09    1488.219    2993.031   -3.147583    3.900146    160.6915   
2432    1665.503   -47164.31    1485.897    2993.031   -3.131104    3.894653     160.686   
2433    1665.553   -47161.94    1478.922        2993   -3.098145    3.894653     160.675   
2434    1665.603   -47160.37    1474.278        2993   -3.065186     3.88916    160.6586   
2435    1665.653   -47158.01    1467.304    2992.969   -3.026733    3.883667    160.6476   
2436    1665.703   -47156.44     1462.66    2992.969   -2.993774    3.883667    160.6366   
2437    1665.753   -47154.07    1455.684    2992.938   -2.949829    3.878174    160.6256   
2438    1665.803    -47152.5    1451.031    2992.906   -2.905884    3.878174    160.6091   
2440    1665.853   -47150.13    1444.065    2992.875   -2.861938    3.878174    160.5981   
2441    1665.878   -47149.35    1441.734    2992.875   -2.845459    3.872681    160.5927   
2442    1665.928   -47146.98    1434.768    2992.844   -2.807007    3.872681    160.5872   
2443    1665.978    -47145.4    1430.115    2992.844   -2.763062    3.867188    160.5762   
2444    1666.028   -47142.98    1423.185     2992.75   -2.724609    3.867188    160.5652   
2445    1666.078    -47141.4    1418.541     2992.75   -2.680664    3.867188    160.5542   
2446    1666.128   -47139.02    1411.566    2992.719   -2.636719    3.867188    160.5432   
2447    1666.178   -47137.44    1406.922    2992.688   -2.598267    3.861694    160.5322   
2449    1666.228   -47135.07    1399.946    2992.656   -2.554321    3.861694    160.5267   
2450    1666.253   -47134.27    1397.624    2992.656   -2.537842    3.861694    160.5212   
2451    1666.303   -47132.69    1392.971    2992.625    -2.49939    3.861694    160.5103   
2452    1666.353   -47130.31    1386.004    2992.594   -2.460938    3.861694    160.4993   
2453    1666.403   -47128.72    1381.351    2992.594   -2.416992    3.861694    160.4938   
2454    1666.453   -47126.34    1374.385    2992.562   -2.384033    3.861694    160.4828   
2455    1666.503   -47123.96    1367.409    2992.531   -2.345581    3.861694    160.4718   
2456    1666.553   -47122.37    1362.765      2992.5   -2.312622    3.856201    160.4663   
2458    1666.603   -47120.78    1358.111      2992.5   -2.285156    3.856201    160.4553   
2459    1666.628   -47119.19    1353.467    2992.469   -2.268677    3.856201    160.4498   
2460    1666.678    -47117.6    1348.813    2992.438   -2.235718    3.856201    160.4443   
2461    1666.728   -47115.21    1341.847    2992.406   -2.208252    3.856201    160.4388   
2462    1666.778   -47113.62    1337.193    2992.406   -2.180786    3.856201    160.4279   
2463    1666.828   -47111.23    1330.227    2992.375    -2.15332    3.850708    160.4224   
2464    1666.878   -47109.64    1325.573    2992.344   -2.125854    3.850708    160.4114   
2465    1666.928   -47107.24    1318.607    2992.312   -2.098389    3.850708    160.4059   
2467    1666.978   -47105.65    1313.953    2992.281   -2.076416    3.845215    160.4004   
2468    1667.003   -47104.85    1311.631     2992.25   -2.059937    3.845215    160.3949   
2469    1667.053   -47102.44    1304.701    2992.219   -2.043457    3.845215    160.3839   
2470    1667.103   -47100.84    1300.057    2992.188   -2.021484    3.839722    160.3784   
2471    1667.153   -47098.45    1293.081    2992.156   -1.999512    3.839722    160.3729   
2472    1667.203   -47096.05    1286.105    2992.125   -1.983032    3.834229    160.3619   
2473    1667.253   -47094.45     1281.46    2992.094   -1.966553    3.834229    160.3564   
2474    1667.303   -47092.85    1276.806    2992.094   -1.950073    3.834229     160.351   
2476    1667.353   -47090.45     1269.84    2992.062   -1.933594    3.828735    160.3455   
2477    1667.378   -47089.65    1267.508    2992.031   -1.922607    3.828735      160.34   
2478    1667.428   -47087.25    1260.541        2992   -1.911621    3.828735    160.3345   
2479    1667.478   -47085.64    1255.887    2991.969   -1.889648    3.828735     160.329   
2480    1667.528   -47083.25    1248.911    2991.938   -1.873169    3.823242    160.3235   
2481    1667.578   -47081.64    1244.267    2991.938   -1.856689    3.823242     160.318   
2482    1667.628   -47079.23     1237.29    2991.906   -1.845703    3.823242    160.3125   
2483    1667.678   -47077.63    1232.646    2991.875   -1.829224    3.823242    160.3015   
2485    1667.728   -47075.22     1225.67    2991.844   -1.807251    3.817749     160.296   
2486    1667.753   -47074.42    1223.347    2991.812   -1.801758    3.817749     160.296   
2487    1667.803   -47072.82    1218.693    2991.812   -1.785278    3.817749    160.2905   
2488    1667.853   -47070.41    1211.717    2991.781   -1.763306    3.817749     160.285   
2489    1667.903    -47068.8    1207.072     2991.75   -1.746826    3.817749     160.274   
2490    1667.953   -47066.39    1200.096    2991.719   -1.724854    3.812256     160.274   
2491    1668.003   -47064.78    1195.442    2991.688   -1.708374    3.812256    160.2631   
2492    1668.053   -47062.36    1188.503    2991.625   -1.680908    3.812256    160.2576   
2494    1668.103   -47060.75    1183.848    2991.625   -1.658936    3.806763    160.2521   
2495    1668.128   -47059.15    1179.204    2991.594   -1.647949    3.806763    160.2521   
2496    1668.178   -47057.53     1174.55    2991.562   -1.625977    3.806763    160.2466   
2497    1668.228   -47055.12    1167.573    2991.531   -1.598511    3.806763    160.2356   
2498    1668.278   -47053.51    1162.928      2991.5   -1.576538    3.806763    160.2356   
2499    1668.328   -47051.09    1155.952    2991.469   -1.543579     3.80127    160.2246   
2500    1668.378   -47049.48    1151.298    2991.438   -1.521606     3.80127    160.2191   
2501    1668.428   -47047.06    1144.321    2991.406   -1.494141     3.80127    160.2136   
2503    1668.478   -47045.45    1139.667    2991.375   -1.466675     3.80127    160.2081   
2504    1668.503   -47043.83    1135.022    2991.375   -1.455688     3.80127    160.2026   
2505    1668.553   -47042.22    1130.368    2991.344   -1.428223     3.80127    160.1971   
2506    1668.603   -47040.61    1125.714    2991.312   -1.400757     3.80127    160.1917   
2507    1668.653   -47038.18    1118.737    2991.281   -1.373291     3.80127    160.1862   
2508    1668.703   -47036.57    1114.092     2991.25   -1.345825     3.80127    160.1807   
2509    1668.753   -47034.14    1107.116    2991.219   -1.318359     3.80127    160.1752   
2510    1668.803   -47032.53    1102.462    2991.188   -1.290894     3.80127    160.1697   
2512    1668.853   -47030.11    1095.485    2991.156   -1.268921     3.80127    160.1642   
2513    1668.878   -47029.29    1093.162    2991.156   -1.257935     3.80127    160.1587   
2514    1668.928   -47026.87    1086.176    2991.125   -1.230469     3.80127    160.1532   
2515    1668.978   -47025.25    1081.531    2991.094   -1.203003     3.80127    160.1477   
2516    1669.028   -47022.84    1074.611    2991.062   -1.175537    3.795776    160.1422   
2517    1669.078   -47021.22    1069.957    2991.031   -1.153564    3.795776    160.1367   
2518    1669.128    -47018.8     1062.98        2991   -1.126099    3.795776    160.1312   
2519    1669.178   -47017.18    1058.325    2990.969   -1.098633    3.795776    160.1257   
2521    1669.228   -47014.74    1051.339    2990.938   -1.071167    3.795776    160.1257   
2522    1669.253   -47013.94    1049.017    2990.906   -1.060181    3.795776    160.1202   
2523    1669.303   -47012.32    1044.363    2990.875   -1.032715    3.795776    160.1147   
2524    1669.353   -47009.89    1037.386    2990.844   -1.005249    3.795776    160.1147   
2525    1669.403   -47008.27    1032.731    2990.812   -0.9777832    3.790283    160.1093   
2526    1669.453   -47005.83    1025.754    2990.781   -0.9448242    3.795776    160.1093   
2527    1669.503   -47004.21      1021.1     2990.75   -0.9118652    3.790283    160.1038   
2528    1669.553   -47001.78    1014.114    2990.719   -0.8843994    3.790283    160.1038   
2530    1669.603   -47000.16    1009.459    2990.688   -0.8514404    3.790283    160.0983   
2531    1669.628   -46999.35    1007.137    2990.688   -0.8404541    3.790283    160.0983   
2532    1669.678   -46996.92    1000.151    2990.656   -0.802002    3.790283    160.0983   
2533    1669.728   -46995.29    995.4962    2990.625   -0.769043     3.78479    160.0928   
2534    1669.778   -46992.86    988.5193    2990.594   -0.736084     3.78479    160.0928   
2535    1669.828   -46990.42    981.5329    2990.562   -0.6976318     3.78479    160.0928   
2536    1669.878    -46988.8    976.8786    2990.531   -0.6591797     3.78479    160.0928   
2537    1669.928   -46986.36    969.8922      2990.5   -0.6317139     3.78479    160.0928   
2539    1669.978   -46984.74    965.2379    2990.469   -0.5987549     3.78479    160.0928   
2540    1670.003   -46983.93    962.9153    2990.438   -0.5767822     3.78479    160.0928   
2541    1670.053   -46981.54     955.949    2990.406   -0.5383301     3.78479    160.0928   
2542    1670.103   -46979.92    951.2945    2990.375   -0.4998779     3.78479    160.0928   
2543    1670.153   -46977.48    944.3082    2990.344   -0.4669189     3.78479    160.0928   
2544    1670.203   -46975.85    939.6537    2990.312   -0.4284668    3.790283    160.0928   
2545    1670.253   -46973.42    932.6675    2990.281   -0.3955078     3.78479    160.0983   
2546    1670.303   -46971.79    928.0037     2990.25   -0.3570557    3.790283    160.0983   
2548    1670.353   -46969.35    921.0266    2990.219   -0.3186035    3.790283    160.1038   
2549    1670.378   -46968.54    918.6947    2990.188   -0.302124    3.790283    160.1038   
